TeamID,Season,Ast,Blk,DR,FGA,FGA3,FGM,FGM3,FTA,FTM,NumOT,OR,PF,Pts,Stl,TO
1276,2006,415,113,649,1474,490,708,180,527,401,0,300,462,1997,173,434
1276,2007,457,191,770,1673,462,747,158,639,463,0,390,554,2115,180,489
1276,2008,390,160,690,1796,731,709,228,510,360,0,388,483,2006,199,412
1276,2009,498,83,680,1749,835,742,277,501,378,4,303,489,2139,206,361
1276,2010,432,65,634,1697,735,697,218,487,350,2,308,456,1962,217,315
1276,2011,429,66,753,1700,734,752,260,474,332,2,258,537,2096,150,325
1276,2012,408,67,707,1667,737,764,260,482,348,3,272,504,2136,159,350
1276,2013,452,91,778,1842,626,885,235,528,375,2,339,418,2380,193,295
1276,2014,469,83,757,1776,711,845,280,637,485,2,292,480,2455,169,310
1276,2015,366,53,672,1666,677,704,239,443,332,6,259,448,1979,163,300
1276,2016,494,69,797,1874,833,871,320,533,394,1,260,517,2456,179,321
1276,2017,483,97,766,1905,860,920,328,581,450,3,263,529,2618,208,330
1276,2018,496,105,839,1946,840,906,305,589,387,2,294,534,2504,210,312
1277,2003,422,115,752,1584,415,714,152,686,504,1,331,621,2084,198,451
1277,2004,427,54,620,1464,458,725,185,568,437,4,264,604,2072,205,424
1277,2005,500,75,677,1565,533,776,192,570,442,1,332,540,2186,216,388
1277,2006,531,95,793,1751,505,836,187,657,507,6,354,579,2366,201,451
1277,2007,528,159,781,1618,456,762,170,639,454,0,379,605,2148,169,496
1277,2008,582,144,819,1811,440,869,164,617,451,0,409,600,2353,201,451
1277,2009,509,91,798,1785,468,812,165,746,512,0,447,609,2301,205,449
1277,2010,534,99,816,1819,459,861,153,659,449,1,433,565,2324,215,449
1277,2011,476,159,808,1774,581,762,202,651,454,3,382,603,2180,202,426
1277,2012,521,149,893,1849,515,881,188,721,503,1,399,599,2453,249,442
1277,2013,419,122,806,1694,462,780,159,621,441,0,361,512,2160,258,421
1277,2014,578,164,884,1953,700,927,274,655,454,3,376,642,2582,236,389
1277,2015,582,155,891,1912,663,901,256,610,386,8,390,631,2444,181,395
1277,2016,699,175,1005,2024,715,979,310,608,444,2,418,649,2712,150,401
1277,2017,560,158,898,1817,689,850,259,614,408,1,313,670,2367,147,468
1277,2018,638,243,983,1872,671,943,277,678,509,1,365,596,2672,135,435
1278,2003,457,180,695,1660,582,722,212,612,428,2,367,569,2084,206,428
1278,2004,450,140,686,1759,539,754,169,595,425,4,402,554,2102,206,413
1278,2005,445,144,697,1644,464,750,165,646,457,1,353,493,2122,283,500
1278,2006,413,102,658,1578,424,688,137,599,398,4,352,485,1911,244,423
1278,2007,396,152,712,1613,515,696,182,448,306,2,272,521,1880,150,456
1278,2008,503,130,705,1805,637,796,237,646,435,0,407,613,2264,288,468
1278,2009,436,195,680,1651,539,732,178,570,409,1,370,548,2051,259,449
1278,2010,569,188,829,1887,591,893,239,647,454,3,367,561,2479,271,433
1278,2011,487,169,783,1660,474,753,152,726,479,0,397,504,2137,211,413
1278,2012,505,165,770,1712,510,787,184,671,466,6,380,611,2224,236,466
1278,2013,473,183,766,1727,512,764,167,723,495,1,477,561,2190,242,442
1278,2014,439,133,759,1737,639,778,226,662,486,4,341,617,2268,234,382
1278,2015,491,107,707,1852,623,848,232,610,412,2,334,581,2340,298,389
1278,2016,379,113,758,1786,617,724,191,663,469,3,310,566,2108,170,354
1278,2017,492,224,943,1986,590,863,203,785,555,6,374,557,2484,189,385
1278,2018,467,163,850,1971,630,850,218,692,487,3,371,495,2405,181,353
1279,2003,388,58,608,1487,489,679,182,541,393,1,293,582,1933,187,395
1279,2004,374,60,585,1476,495,642,166,492,320,0,264,602,1770,194,368
1279,2005,455,63,604,1651,579,739,210,478,291,1,324,622,1979,240,436
1279,2006,406,84,635,1617,549,711,180,554,349,1,378,578,1951,214,474
1279,2007,459,108,727,1987,636,877,221,526,370,0,418,549,2345,226,369
1279,2008,486,109,781,2016,669,919,238,589,387,1,477,576,2463,223,404
1279,2009,362,101,752,1830,633,792,215,625,455,1,399,580,2254,173,409
1279,2010,429,160,803,1918,699,874,255,625,413,2,401,593,2416,232,385
1279,2011,404,178,787,1904,710,843,248,667,505,1,404,619,2439,176,418
1279,2012,358,174,836,1824,447,785,139,784,473,6,429,593,2182,214,476
1279,2013,428,175,872,2110,701,925,231,829,567,3,445,576,2648,286,386
1279,2014,413,182,783,2003,761,836,258,793,552,3,428,641,2482,246,369
1279,2015,410,118,805,1850,612,788,207,695,541,2,397,626,2324,211,363
1279,2016,412,100,806,1915,745,796,252,791,561,2,424,636,2405,242,386
1279,2017,418,143,885,1970,735,826,253,881,660,2,418,649,2565,219,471
1279,2018,468,131,819,1999,788,841,251,675,493,4,395,609,2426,200,365
1280,2003,435,112,738,1674,486,790,167,529,358,2,380,477,2105,262,469
1280,2004,383,126,731,1638,511,766,181,673,446,4,413,455,2159,257,433
1280,2005,453,103,847,1839,560,818,186,745,496,0,464,494,2318,222,484
1280,2006,330,136,766,1682,532,748,167,600,380,3,402,529,2043,186,520
1280,2007,448,199,808,1808,673,831,242,694,457,1,387,533,2361,209,434
1280,2008,423,254,917,1811,667,835,223,693,446,4,391,530,2339,192,489
1280,2009,425,250,916,1940,776,836,280,802,565,5,381,570,2517,235,479
1280,2010,435,260,966,1953,860,851,310,669,455,3,373,484,2467,190,438
1280,2011,392,128,813,1701,680,739,246,610,441,1,306,471,2165,163,412
1280,2012,419,113,818,1805,622,822,221,589,416,4,349,440,2281,192,381
1280,2013,321,124,722,1672,531,670,151,683,449,2,343,519,1940,257,545
1280,2014,401,88,761,1776,502,785,154,769,510,2,325,570,2234,255,459
1280,2015,273,86,746,1507,427,650,133,700,485,0,310,590,1918,194,463
1280,2016,431,133,769,1862,674,850,225,549,398,1,325,597,2323,202,393
1280,2017,386,131,823,1849,711,821,247,627,431,1,310,638,2320,239,433
1280,2018,416,169,805,1850,696,859,213,596,407,2,340,547,2338,214,426
1281,2003,426,134,803,1835,650,811,232,563,371,0,418,523,2225,177,422
1281,2004,406,128,698,1689,575,754,202,636,452,5,401,556,2162,167,419
1281,2005,394,71,726,1700,671,696,207,668,455,1,385,609,2054,202,467
1281,2006,337,63,591,1542,511,660,172,559,364,1,354,508,1856,167,442
1281,2007,466,91,699,1827,658,841,245,580,401,1,346,615,2328,302,448
1281,2008,525,97,735,2011,641,913,214,620,428,3,378,654,2468,259,412
1281,2009,622,131,814,2120,671,1000,240,775,518,0,443,676,2758,359,420
1281,2010,488,149,717,1985,663,876,246,665,484,2,415,617,2482,350,416
1281,2011,519,159,716,2005,624,924,227,696,512,3,389,659,2587,311,401
1281,2012,551,96,783,1890,708,952,280,713,546,1,312,480,2730,279,350
1281,2013,460,116,915,1958,612,900,208,687,508,2,452,543,2516,223,437
1281,2014,341,108,863,1713,565,778,193,884,656,3,367,635,2405,165,416
1281,2015,328,87,694,1644,575,659,187,534,356,2,315,604,1861,169,400
1281,2016,363,81,814,1736,565,732,175,688,487,0,295,637,2126,169,386
1281,2017,386,68,811,1893,739,744,225,732,500,2,357,649,2213,200,384
1281,2018,424,129,835,1658,755,755,296,633,472,2,303,555,2278,158,435
1282,2003,349,78,612,1669,766,678,272,522,340,3,339,529,1968,169,360
1282,2004,408,82,645,1689,711,721,253,650,450,4,339,567,2145,241,360
1282,2005,371,73,563,1476,527,662,190,539,371,0,305,450,1885,185,329
1282,2006,312,75,557,1550,573,656,212,519,376,2,297,520,1900,190,325
1282,2007,350,72,598,1764,690,740,245,536,398,5,352,547,2123,191,351
1282,2008,362,104,617,1665,695,667,263,588,432,3,326,655,2029,210,421
1282,2009,340,55,654,1742,579,702,175,605,429,1,353,629,2008,208,406
1282,2010,308,48,576,1510,477,628,163,602,425,0,283,592,1844,155,362
1282,2011,312,74,625,1575,651,688,227,644,426,6,313,571,2029,177,409
1282,2012,374,67,592,1569,663,682,250,464,322,2,244,571,1936,183,394
1282,2013,295,92,641,1609,568,668,190,488,325,0,295,580,1851,185,464
1282,2014,341,68,668,1644,538,710,164,672,425,0,272,600,2009,203,377
1282,2015,342,99,617,1655,611,661,204,667,464,5,347,597,1990,230,404
1282,2016,313,87,656,1591,544,676,200,561,383,1,325,587,1935,163,369
1282,2017,373,75,719,1753,711,757,261,674,480,1,295,663,2255,200,440
1282,2018,303,75,663,1646,761,659,255,567,405,1,228,628,1978,165,378
1283,2003,293,107,649,1569,350,685,125,653,436,5,365,584,1931,212,391
1283,2004,383,83,808,1696,409,743,143,844,580,6,407,672,2209,247,489
1283,2005,425,112,712,1647,396,729,155,748,550,1,405,603,2163,237,455
1283,2006,420,92,689,1609,462,742,176,601,449,0,339,523,2109,232,391
1283,2007,503,97,742,1672,578,789,229,680,474,2,326,573,2281,239,403
1283,2008,452,121,716,1701,568,759,208,592,424,1,358,573,2150,217,464
1283,2009,352,69,666,1597,607,641,193,607,412,2,340,617,1887,162,407
1283,2010,441,89,755,1786,604,793,222,642,463,3,364,605,2271,181,367
1283,2011,434,99,746,1743,597,790,221,662,482,0,349,571,2283,165,346
1283,2012,417,66,780,1727,526,752,177,495,358,5,284,577,2039,145,329
1283,2013,292,46,628,1589,555,634,160,547,367,2,267,549,1795,143,320
1283,2014,368,87,729,1645,597,709,216,687,484,3,283,616,2118,148,347
1283,2015,321,90,636,1495,477,604,150,473,350,4,281,515,1708,142,349
1283,2016,377,127,766,1746,513,723,164,687,466,2,317,598,2076,190,400
1283,2017,387,119,801,1831,719,804,261,619,434,5,364,570,2303,166,397
1283,2018,407,125,850,1887,687,818,226,515,371,1,377,564,2233,144,370
1284,2003,401,76,702,1472,530,629,177,603,413,1,231,475,1848,221,418
1284,2004,442,84,768,1751,648,734,227,678,506,1,300,561,2201,245,429
1284,2005,410,68,659,1411,567,617,191,545,420,0,210,512,1845,229,398
1284,2006,469,110,762,1683,601,746,203,571,380,5,283,542,2075,245,483
1284,2007,412,153,643,1513,548,704,189,519,341,1,259,510,1938,194,458
1284,2008,372,65,625,1594,695,637,223,491,337,4,258,629,1834,205,446
1284,2009,434,84,679,1642,585,673,196,547,383,0,324,572,1925,173,465
1284,2010,405,69,697,1689,630,682,196,607,416,0,341,565,1976,226,447
1284,2011,376,63,699,1551,548,632,178,588,376,4,325,520,1818,203,439
1284,2012,441,49,642,1855,583,777,194,603,392,2,353,663,2140,253,449
1284,2013,377,46,662,1800,545,715,169,581,410,0,350,631,2009,273,460
1284,2014,386,96,771,1846,527,776,177,749,479,3,413,698,2208,222,462
1284,2015,372,127,760,1702,506,730,171,697,503,3,320,622,2134,231,426
1284,2016,417,122,954,2074,722,905,267,813,623,2,366,721,2700,283,426
1284,2017,410,152,910,2054,775,899,287,784,593,3,369,678,2678,230,413
1284,2018,399,73,839,1718,574,787,223,758,539,8,276,675,2336,197,474
1285,2003,341,117,651,1581,611,680,219,529,373,1,301,603,1952,164,389
1285,2004,302,87,609,1402,464,617,154,559,392,1,268,567,1780,158,445
1285,2005,386,87,720,1435,469,656,163,685,465,0,288,479,1940,165,476
1285,2006,478,79,650,1535,525,751,201,571,407,3,299,508,2110,197,382
1285,2007,447,96,640,1662,660,760,239,567,376,3,348,572,2135,171,390
1285,2008,417,92,613,1459,578,681,224,490,332,3,245,486,1918,125,349
1285,2009,341,105,634,1412,439,639,167,527,385,0,241,507,1830,122,320
1285,2010,345,94,685,1482,475,713,189,553,399,0,254,530,2014,185,352
1285,2011,377,133,712,1499,432,684,134,618,410,2,292,499,1912,184,352
1285,2012,401,109,700,1539,486,720,186,612,440,1,254,538,2066,206,360
1285,2013,364,87,680,1464,519,692,196,605,464,5,214,495,2044,167,357
1285,2014,318,73,566,1396,559,660,207,590,432,5,203,582,1959,134,279
1285,2015,414,73,682,1608,654,745,239,548,393,10,265,588,2122,192,356
1285,2016,375,70,717,1584,586,733,215,598,413,2,274,640,2094,150,356
1285,2017,416,91,774,1879,667,843,238,621,467,2,310,701,2391,181,345
1285,2018,397,104,789,1844,501,868,171,717,513,4,370,653,2420,241,383
1286,2003,319,45,539,1251,443,540,157,473,338,0,216,405,1575,134,352
1286,2004,351,64,567,1340,435,599,153,518,332,0,229,447,1683,177,379
1286,2005,360,107,657,1454,608,630,195,417,282,3,221,446,1737,179,403
1286,2006,414,94,637,1521,600,698,224,540,351,1,286,490,1971,154,389
1286,2007,386,91,631,1568,651,651,211,521,346,2,345,620,1859,151,446
1286,2008,357,85,620,1554,570,686,205,584,431,0,310,585,2008,139,390
1286,2009,333,99,680,1635,563,679,181,652,436,4,361,545,1975,157,403
1286,2010,331,76,594,1424,538,627,196,542,371,0,245,482,1821,159,314
1286,2011,338,66,642,1607,656,650,216,580,377,1,329,520,1893,156,353
1286,2012,329,95,579,1526,525,625,182,543,378,2,312,531,1810,169,374
1286,2013,311,46,593,1583,564,662,188,591,427,4,296,502,1939,210,321
1286,2014,282,45,636,1525,480,651,162,599,427,1,251,528,1891,183,342
1286,2015,331,80,658,1604,657,636,234,461,332,0,302,601,1838,123,395
1286,2016,378,60,739,1858,775,799,288,570,393,1,383,663,2279,147,366
1286,2017,394,68,767,1842,802,794,298,668,489,8,309,692,2375,173,367
1286,2018,358,61,733,1792,681,742,230,698,513,3,333,603,2227,162,371
1287,2003,380,59,569,1499,411,743,157,560,424,2,300,451,2067,193,363
1287,2004,357,41,606,1412,420,654,147,622,466,0,268,431,1921,163,354
1287,2005,328,42,532,1160,317,532,94,439,332,2,182,407,1490,121,411
1287,2006,323,82,538,1362,380,568,120,431,300,1,266,496,1556,177,440
1287,2007,410,49,576,1500,539,647,168,463,304,0,332,537,1766,157,398
1287,2008,369,52,589,1426,503,598,170,570,406,1,297,539,1772,200,418
1287,2009,397,127,794,1744,498,759,163,743,538,2,434,615,2219,205,493
1287,2010,426,103,712,1722,588,761,220,633,433,1,431,613,2175,267,459
1287,2011,376,101,718,1648,537,747,184,675,457,3,427,595,2135,262,467
1287,2012,342,37,589,1427,528,620,188,533,398,0,306,561,1826,236,448
1287,2013,433,81,680,1771,577,759,180,691,483,4,438,774,2181,256,544
1287,2014,392,89,738,1698,554,756,167,914,648,5,412,738,2327,235,492
1287,2015,446,101,729,1790,603,780,205,620,447,2,382,737,2212,247,429
1287,2016,396,69,640,1703,456,734,171,596,412,2,430,674,2051,216,374
1287,2017,429,84,654,1739,530,785,205,500,369,3,355,599,2144,168,369
1287,2018,305,74,626,1520,584,640,186,558,389,1,303,569,1855,157,421
1288,2003,308,57,598,1684,504,686,174,664,431,3,417,598,1977,184,459
1288,2004,333,47,563,1470,459,643,171,640,397,4,290,587,1854,206,448
1288,2005,395,67,653,1697,476,727,155,572,353,3,343,634,1962,236,485
1288,2006,292,99,630,1608,449,603,127,504,313,4,319,591,1646,163,562
1288,2007,386,105,683,1699,453,777,149,643,405,4,402,663,2108,183,503
1288,2008,328,146,741,1737,448,750,148,664,440,2,420,600,2088,207,403
1288,2009,370,103,782,1904,496,810,169,649,420,0,468,627,2209,214,432
1288,2010,458,145,895,2178,598,942,202,963,677,4,555,760,2763,237,487
1288,2011,372,118,734,1687,416,708,123,766,522,0,405,625,2061,192,470
1288,2012,341,130,663,1574,472,676,145,646,437,2,352,549,1934,191,453
1288,2013,410,170,744,1807,456,806,133,708,417,4,445,568,2162,206,487
1288,2014,394,157,744,1869,536,800,140,776,475,5,446,648,2215,196,403
1288,2015,313,89,631,1877,574,673,163,622,389,1,465,580,1898,175,332
1288,2016,339,63,685,1797,515,714,155,644,440,2,358,558,2023,183,351
1288,2017,307,95,717,1730,524,659,153,653,466,2,411,585,1937,163,405
1288,2018,361,81,707,1763,442,737,144,689,501,4,387,582,2119,210,395
1289,2003,226,74,525,1280,418,502,117,514,325,0,270,436,1446,157,422
1290,2003,417,73,574,1834,771,731,272,452,317,1,466,485,2051,244,315
1290,2004,335,93,621,1676,649,667,204,493,316,2,450,519,1854,283,345
1290,2005,330,137,674,1686,636,690,198,437,297,1,385,518,1875,263,396
1290,2006,299,53,552,1409,412,594,148,503,304,0,329,520,1640,145,420
1290,2007,358,142,785,1713,501,696,162,704,459,3,397,570,2013,190,524
1290,2008,330,80,646,1570,392,627,138,653,439,1,345,524,1831,171,431
1290,2009,359,52,662,1850,609,710,197,607,412,0,408,713,2029,239,490
1290,2010,361,78,712,1682,600,680,194,629,401,2,351,648,1955,233,539
1290,2011,393,91,814,1855,630,752,204,719,478,2,392,729,2186,227,555
1290,2012,439,79,788,1964,755,790,248,686,446,3,437,674,2274,289,478
1290,2013,271,71,601,1604,557,593,169,633,410,1,347,564,1765,198,427
1290,2014,308,54,662,1739,589,697,183,628,420,0,345,658,1997,213,432
1290,2015,338,37,668,1911,519,738,157,630,412,3,384,589,2045,241,481
1290,2016,373,82,866,2129,590,826,179,667,462,5,380,671,2293,241,470
1290,2017,374,60,723,1943,508,819,174,651,423,3,385,624,2235,218,460
1290,2018,327,56,743,1979,568,758,171,575,388,4,395,658,2075,186,422
1291,2003,315,82,549,1506,554,581,179,537,374,5,333,577,1715,225,407
1291,2004,350,56,675,1690,576,695,198,537,370,7,354,601,1958,200,412
1291,2005,334,34,562,1514,564,627,198,472,313,2,298,577,1765,167,399
1291,2006,366,78,638,1642,580,680,175,562,404,2,326,621,1939,226,411
1291,2007,364,83,642,1752,475,757,152,522,356,7,362,644,2022,240,458
1291,2008,411,117,766,1736,523,775,192,672,468,1,323,636,2210,232,460
1291,2009,400,115,730,1780,460,806,154,622,417,1,383,559,2183,221,417
1291,2010,352,143,741,1692,523,714,183,681,434,2,341,543,2045,235,415
1291,2011,378,112,719,1645,462,689,150,606,412,2,305,616,1940,187,475
1291,2012,332,99,621,1525,502,647,159,458,295,3,331,535,1748,178,480
1291,2013,389,67,618,1813,811,778,274,578,403,1,319,623,2233,269,398
1291,2014,376,98,708,1863,797,821,284,694,514,2,322,600,2440,229,384
1291,2015,342,112,654,1645,691,662,228,500,341,5,325,549,1893,202,367
1291,2016,361,119,704,1967,713,788,226,601,416,3,318,655,2218,248,401
1291,2017,379,136,769,1873,690,831,246,615,415,1,260,612,2323,211,447
1291,2018,417,118,650,1664,790,752,295,484,352,3,201,453,2151,204,328
1292,2003,330,66,691,1492,499,687,181,526,358,2,293,571,1913,150,452
1292,2004,285,70,635,1442,442,627,165,632,435,2,292,566,1854,163,383
1292,2005,320,54,704,1626,522,704,179,639,449,2,370,561,2036,174,418
1292,2006,346,58,607,1481,520,644,178,590,419,2,321,534,1885,175,385
1292,2007,390,88,725,1578,418,725,141,494,344,3,272,622,1935,121,436
1292,2008,368,66,670,1574,468,728,169,652,464,3,287,629,2089,177,449
1292,2009,362,45,681,1740,467,773,142,677,472,1,380,635,2160,178,368
1292,2010,318,74,702,1604,469,703,170,610,447,0,304,638,2023,180,402
1292,2011,325,112,700,1648,471,701,161,795,565,5,373,736,2128,268,475
1292,2012,459,132,714,1560,388,767,144,736,464,2,331,592,2142,211,420
1292,2013,467,125,814,1783,468,826,177,753,522,2,401,680,2351,234,455
1292,2014,390,147,744,1656,479,738,164,731,482,2,367,625,2122,220,391
1292,2015,373,99,778,1765,635,732,230,642,458,7,357,628,2152,205,437
1292,2016,404,108,823,1789,638,803,248,639,388,1,318,634,2242,194,370
1292,2017,496,94,839,1892,573,922,212,561,393,1,320,603,2449,229,342
1292,2018,420,66,765,1735,584,802,215,533,397,2,316,590,2216,184,377
1293,2003,428,123,652,1607,547,737,182,514,365,1,365,476,2021,189,370
1293,2004,565,128,759,1785,582,886,194,642,458,2,367,542,2424,230,414
1293,2005,378,72,525,1494,510,678,186,465,299,1,348,509,1841,192,327
1293,2006,464,140,693,1666,603,752,215,527,343,3,376,535,2062,229,361
1293,2007,359,79,599,1441,444,634,160,507,346,4,297,566,1774,192,408
1293,2008,430,95,674,1541,443,752,170,574,424,2,288,598,2098,202,418
1293,2009,364,59,628,1566,461,690,144,621,435,1,364,534,1959,203,382
1293,2010,486,173,776,1726,541,857,201,740,520,0,384,559,2435,297,464
1293,2011,384,82,612,1436,464,645,175,666,475,0,309,545,1940,217,406
1293,2012,351,120,633,1451,511,690,208,673,490,2,298,510,2078,225,391
1293,2013,365,97,696,1590,664,716,233,620,428,4,319,508,2093,187,405
1293,2014,346,105,640,1481,528,694,199,723,472,2,316,519,2059,144,344
1293,2015,457,105,739,1712,586,819,223,689,479,2,361,556,2340,211,341
1293,2016,402,56,658,1572,585,706,211,536,383,1,274,576,2006,161,336
1293,2017,418,63,774,1912,762,833,275,668,496,6,374,625,2437,177,376
1293,2018,416,88,762,1634,649,780,243,606,441,0,305,505,2244,191,340
1294,2005,328,55,544,1351,456,572,153,442,287,3,266,463,1584,158,429
1294,2006,416,62,565,1448,428,633,152,494,325,0,336,570,1743,138,472
1294,2007,339,63,594,1413,445,597,168,535,364,0,304,617,1726,132,459
1294,2008,340,40,626,1447,495,626,171,609,435,3,312,545,1858,186,467
1294,2009,381,49,694,1580,545,725,222,714,519,3,295,611,2191,214,479
1294,2010,343,63,684,1578,601,702,234,748,560,1,291,602,2198,219,387
1294,2011,336,55,690,1530,602,652,231,680,525,0,342,564,2060,168,420
1294,2012,321,60,619,1343,415,647,187,561,387,4,264,517,1868,141,427
1294,2013,353,66,658,1573,518,711,192,522,353,1,299,514,1967,199,385
1294,2014,336,58,595,1571,443,761,167,586,410,3,309,560,2099,165,322
1294,2015,340,53,588,1580,501,743,188,554,392,4,320,553,2066,181,296
1294,2016,292,74,684,1593,508,715,185,691,501,0,295,676,2116,163,403
1294,2017,353,60,705,1538,678,669,231,530,315,2,279,523,1884,134,389
1294,2018,356,111,849,1890,741,876,260,627,438,3,300,612,2450,147,389
1295,2006,318,85,573,1257,370,573,147,523,386,1,296,458,1679,136,402
1295,2007,351,109,566,1330,312,661,125,494,347,0,296,422,1794,186,361
1295,2008,381,70,652,1514,444,698,175,607,455,1,300,533,2026,159,375
1295,2009,439,94,734,1736,525,838,211,656,487,5,323,485,2374,210,351
1295,2010,370,84,691,1581,401,663,131,535,390,5,292,517,1847,139,349
1295,2011,354,66,644,1543,401,712,147,614,426,3,319,530,1997,150,352
1295,2012,395,105,706,1532,496,741,182,601,436,2,244,562,2100,170,366
1295,2013,384,129,777,1618,593,751,213,464,330,1,279,490,2045,174,341
1295,2014,322,120,641,1479,401,744,140,617,465,0,256,512,2093,172,278
1295,2015,283,111,748,1551,549,660,208,562,390,3,260,456,1918,136,296
1295,2016,316,113,790,1707,598,749,204,579,395,1,269,498,2097,181,333
1295,2017,334,105,732,1562,592,708,215,620,438,3,234,477,2069,170,330
1295,2018,363,66,762,1607,711,732,262,489,369,1,216,516,2095,125,367
1296,2003,393,112,702,1645,509,755,195,694,453,4,403,614,2158,236,527
1296,2004,348,122,638,1405,502,606,181,607,397,0,318,560,1790,142,440
1296,2005,410,122,603,1487,503,672,198,500,374,3,298,519,1916,162,398
1296,2006,427,100,591,1400,471,670,180,541,384,4,274,480,1904,148,359
1296,2007,411,96,644,1498,425,706,151,507,361,1,303,536,1924,156,525
1296,2008,327,101,641,1563,476,655,142,571,388,1,349,607,1840,174,509
1296,2009,357,91,650,1608,511,679,176,646,380,2,371,593,1914,230,469
1296,2010,399,105,725,1739,587,698,176,689,445,1,425,650,2017,198,459
1296,2011,350,72,732,1630,512,686,165,628,437,2,326,590,1974,155,415
1296,2012,290,72,649,1549,565,567,177,493,333,0,375,608,1644,150,480
1296,2013,239,48,610,1504,478,531,133,538,352,1,355,603,1547,202,425
1296,2014,252,103,734,1570,475,604,131,794,542,5,398,632,1881,202,460
1296,2015,286,70,627,1485,456,633,147,700,472,3,356,556,1885,218,404
1296,2016,383,100,752,1643,581,684,208,682,461,2,348,602,2037,199,373
1296,2017,299,69,729,1696,445,719,136,683,465,6,368,576,2039,199,400
1296,2018,266,49,729,1740,476,784,155,575,421,1,295,576,2144,190,353
1297,2013,340,52,554,1363,617,553,204,387,272,0,220,427,1582,165,308
1297,2014,334,89,654,1618,654,704,228,578,408,3,286,623,2044,163,348
1297,2015,334,79,639,1561,586,702,196,469,312,2,270,572,1912,156,325
1297,2016,396,78,695,1599,609,696,215,499,338,2,259,584,1945,126,384
1297,2017,429,83,837,1829,775,827,280,683,462,0,351,569,2396,179,427
1297,2018,464,92,771,1688,667,803,231,529,386,0,264,532,2223,205,357
1298,2003,321,66,564,1316,455,542,150,490,321,1,277,517,1555,183,448
1298,2004,323,61,552,1382,368,533,111,415,242,1,342,524,1419,200,516
1298,2005,309,59,653,1540,518,611,163,655,428,2,414,587,1813,216,493
1298,2006,310,57,558,1452,517,570,180,541,387,1,355,566,1707,202,471
1298,2007,360,45,605,1386,682,565,245,445,331,4,199,601,1706,198,436
1298,2008,414,76,725,1870,820,759,288,645,483,4,388,650,2289,273,493
1298,2009,378,75,805,1740,657,717,216,661,479,6,309,620,2129,199,418
1298,2010,394,83,682,1736,704,709,246,665,474,3,311,650,2138,209,443
1298,2011,369,72,681,1697,773,670,231,657,468,3,252,620,2039,269,449
1298,2012,310,50,546,1402,541,559,151,470,321,3,286,514,1590,204,407
1298,2013,349,65,613,1547,511,601,164,432,268,1,266,507,1634,176,333
1298,2014,355,93,637,1563,586,620,193,459,289,3,312,552,1722,187,368
1298,2015,410,105,650,1589,498,697,165,487,326,0,290,540,1885,178,368
1298,2016,427,121,790,1703,448,775,137,730,467,4,347,635,2154,181,421
1298,2017,415,64,680,1689,647,709,198,606,386,1,410,578,2002,220,441
1298,2018,417,39,738,1669,595,731,192,604,435,1,328,543,2089,196,440
1299,2003,237,37,535,1469,475,573,158,475,278,1,315,487,1582,164,445
1299,2004,261,98,561,1597,506,576,131,594,335,1,372,670,1618,246,623
1299,2005,340,103,661,1783,667,685,186,617,380,6,364,648,1936,297,608
1299,2006,328,79,614,1610,600,628,168,617,366,3,339,558,1790,198,472
1299,2007,365,48,657,1650,657,705,226,775,523,4,319,557,2159,241,498
1299,2008,324,88,679,1469,533,656,177,618,384,2,299,500,1873,169,485
1299,2009,338,134,692,1657,579,689,196,514,322,2,369,535,1896,220,529
1299,2010,369,138,730,1736,783,692,236,604,381,1,352,524,2001,197,456
1299,2011,339,120,702,1616,576,684,192,693,467,5,328,492,2027,180,428
1299,2012,356,90,686,1646,598,678,203,605,396,2,315,556,1955,205,446
1299,2013,371,154,831,1765,653,699,197,762,500,1,362,660,2095,232,512
1299,2014,281,123,742,1584,552,595,163,928,645,3,380,723,1998,141,466
1299,2015,279,110,639,1514,528,601,150,565,383,1,339,556,1735,149,443
1299,2016,320,73,761,1766,611,711,194,654,466,5,343,696,2082,156,422
1299,2017,324,60,696,1612,569,677,183,540,366,4,326,587,1903,130,428
1299,2018,476,74,811,1812,650,832,196,689,492,3,308,576,2352,185,444
1300,2008,315,65,558,1439,462,529,137,446,284,0,275,540,1479,207,559
1300,2009,338,82,562,1663,529,619,160,512,346,0,311,586,1744,258,504
1300,2010,282,73,467,1372,377,522,121,381,255,1,280,462,1420,198,416
1300,2011,284,73,553,1358,489,590,172,510,363,3,249,547,1715,179,402
1300,2012,344,100,606,1393,458,619,154,636,446,0,257,533,1838,207,437
1300,2013,353,81,650,1346,422,593,142,612,451,0,252,497,1779,184,412
1300,2014,437,119,718,1631,479,741,156,828,601,4,355,623,2239,238,353
1300,2015,371,107,691,1426,522,663,184,535,365,1,265,548,1875,169,353
1300,2016,342,43,703,1616,522,683,177,625,414,1,355,578,1957,158,398
1300,2017,409,98,802,1724,658,783,219,599,415,0,331,515,2200,176,367
1300,2018,460,106,790,1764,557,811,185,550,375,1,345,604,2182,145,439
1301,2003,440,92,661,1600,675,730,239,614,473,1,292,560,2172,233,426
1301,2004,431,68,687,1582,705,715,242,570,455,1,291,537,2127,202,399
1301,2005,490,139,686,1756,734,806,271,690,480,0,355,603,2363,226,393
1301,2006,480,146,726,1606,739,750,280,649,491,6,271,531,2271,221,410
